pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,7/30/15,95.3,-2.81,6.36,"Arrieta, Jake",467827,453562,,foul,,,,,1,Gerardo Parra flies out to left fielder Kyle Schwarber.,R,L,R,MIL,CHC,S,,,0,2,2015,-0.37,1.11,-0.44,2.89,,,,0,1,Bot,,,,,424325,,150730_192220,7.647,-138.376,-6.427,-6.359,28.567,-16.853,3.3,1.51,229,83,55,95.7,2412,6.5,415171,453562,424325,519203,608365,458085,516770,656941,451594,624585,50,,,,,,,,4,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,,0,0
CU,7/30/15,81,-2.95,6.56,"Arrieta, Jake",467827,453562,,foul,,,,,8,Gerardo Parra flies out to left fielder Kyle Schwarber.,R,L,R,MIL,CHC,S,,,0,2,2015,1.18,-1.39,0.19,2.01,,,,0,1,Bot,,,,,424325,,150730_192147,5.187,-117.747,-0.827,9.7,24.693,-44.889,3.3,1.51,,,,79.9,2831,5.9,415171,453562,424325,519203,608365,458085,516770,656941,451594,624585,50,,,,,,,,4,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,,0,0
SI,7/30/15,95.8,-2.79,6.14,"Arrieta, Jake",467827,453562,,foul,,,,,8,Gerardo Parra flies out to left fielder Kyle Schwarber.,R,L,R,MIL,CHC,S,,,0,1,2015,-1.16,1.08,0.02,1.68,,,,0,1,Bot,,,,,424325,,150730_192109,10.848,-138.812,-9.193,-17.29,32.833,-16.513,3.3,1.51,,,,95.4,2388,6.5,415171,453562,424325,519203,608365,458085,516770,656941,451594,624585,50,,,,,,,,4,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,,0,-0.046
FF,7/30/15,93.9,-2.93,6.3,"Arrieta, Jake",467827,453562,,foul,,,,,7,Gerardo Parra flies out to left fielder Kyle Schwarber.,R,L,R,MIL,CHC,S,,,0,0,2015,-0.73,1.01,-0.58,2.03,,,,0,1,Bot,,,,,424325,,150730_192046,8.319,-136.187,-8.134,-10.671,27.24,-18.276,3.3,1.51,273,86.9,32,93.6,2230,6.2,415171,453562,424325,519203,608365,458085,516770,656941,451594,624585,50,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,,0,-0.032
SL,7/25/15,88.7,-3.15,5.99,"Arrieta, Jake",430935,453562,strikeout,swinging_strike,,,,,14,Cole Hamels strikes out swinging.,R,L,R,CHC,PHI,S,2,,0,2,2015,0.65,-0.5,0.76,1,,,,2,6,Top,,,,,424325,,150725_163926,8.909,-128.833,-5.495,5.337,25.852,-36.79,3.57,1.68,,,,87.3,,5.7,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,0,1,0,0,,43,3,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.005,-0.06
CU,7/25/15,79.8,-3,6.31,"Arrieta, Jake",430935,453562,,swinging_strike,,,,,13,Cole Hamels strikes out swinging.,R,L,R,CHC,PHI,S,,,0,1,2015,1.08,-1.43,-0.18,1.11,,,,2,6,Top,,,,,424325,,150725_163913,4.544,-116.05,-1.943,8.37,26.91,-44.546,3.57,1.68,,,,77.8,2705,5.7,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,43,2,Curveball,0,3,3,0,3,0,3,0,Standard,Standard,,0,-0.022
SI,7/25/15,95.4,-2.8,6.05,"Arrieta, Jake",430935,453562,,called_strike,,,,,8,Cole Hamels strikes out swinging.,R,L,R,CHC,PHI,S,,,0,0,2015,-1.35,1.03,0.27,2.07,,,,2,6,Top,,,,,424325,,150725_163900,11.986,-138.227,-7.62,-19.862,31.575,-17.686,3.68,1.72,,,,94.2,2277,6.1,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,43,1,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0,-0.016
FF,7/25/15,94.2,-2.88,6.3,"Arrieta, Jake",502126,453562,strikeout,swinging_strike,,,,,12,Domonic Brown strikes out swinging.,R,L,R,CHC,PHI,S,2,,1,2,2015,-0.05,1.25,0.16,4,,,,1,6,Top,,,,,424325,,150725_163832,8.691,-136.831,-3.254,-2.493,28.836,-16.09,3.73,1.82,,,,93.5,2351,6.1,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,0,1,0,0,,42,5,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0.008,-0.108
CH,7/25/15,90.7,-3.29,5.98,"Arrieta, Jake",502126,453562,,foul,,,,,7,Domonic Brown strikes out swinging.,R,L,R,CHC,PHI,S,,,1,2,2015,-1.12,0.1,-0.44,2.01,,,,1,6,Top,,,,,424325,,150725_163806,10.288,-131.63,-4.521,-14.924,25.67,-30.399,3.73,1.82,,,,89.8,1804,5.9,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,42,4,Changeup,0,3,3,0,3,0,3,0,Standard,Standard,,0,0
FF,7/25/15,94.9,-2.94,6.27,"Arrieta, Jake",502126,453562,,ball,,,,,11,Domonic Brown strikes out swinging.,R,L,R,CHC,PHI,B,,,0,2,2015,-0.06,1.12,-0.57,4.51,,,,1,6,Top,,,,,424325,,150725_163751,6.866,-138.007,-1.559,-2.105,27.805,-17.787,3.73,1.82,,,,94.6,2387,6.1,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,42,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0,0.013
CU,7/25/15,81.6,-3.01,6.4,"Arrieta, Jake",502126,453562,,swinging_strike,,,,,14,Domonic Brown strikes out swinging.,R,L,R,CHC,PHI,S,,,0,1,2015,0.77,-1.35,0.37,1.2,,,,1,6,Top,,,,,424325,,150725_163732,6.64,-118.563,-2.587,5.712,24.792,-44.403,3.73,1.82,,,,79.9,2746,5.7,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,42,2,Curveball,0,3,3,0,3,0,3,0,Standard,Standard,,0,-0.035
FF,7/25/15,95.6,-2.82,6.11,"Arrieta, Jake",502126,453562,,called_strike,,,,,7,Domonic Brown strikes out swinging.,R,L,R,CHC,PHI,S,,,0,0,2015,-0.88,1.13,-0.6,2.15,,,,1,6,Top,,,,,424325,,150725_163717,8.478,-138.772,-7.91,-13.135,30.318,-16.172,3.73,1.82,,,,94.8,2270,6.1,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,42,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0,-0.025
SI,7/25/15,95.4,-2.86,5.97,"Arrieta, Jake",520471,453562,strikeout,swinging_strike_blocked,,,,,13,Freddy Galvis strikes out swinging.,R,L,R,CHC,PHI,S,2,,0,2,2015,-1.39,0.69,-0.28,1.19,,,,0,6,Top,,,,,424325,,150725_163645,10.676,-138.151,-9.048,-19.978,31.532,-21.698,3.15,1.43,,,,94.4,2203,6.2,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,0,1,0,0,,41,3,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0.01,-0.146
CH,7/25/15,88.8,-3.15,5.99,"Arrieta, Jake",520471,453562,,foul,,,,,13,Freddy Galvis strikes out swinging.,R,L,R,CHC,PHI,S,,,0,1,2015,-1.72,0.01,-1.13,1.45,,,,0,6,Top,,,,,424325,,150725_163623,9.245,-128.855,-5.445,-20.863,25.215,-31.193,3.15,1.43,59,58.2,7,87.7,2054,5.9,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,41,2,Changeup,0,3,3,0,3,0,3,0,Standard,Standard,,0,-0.046
SL,7/25/15,88.6,-3.22,6.13,"Arrieta, Jake",520471,453562,,called_strike,,,,,5,Freddy Galvis strikes out swinging.,R,L,R,CHC,PHI,S,,,0,0,2015,0.4,-0.06,0.16,2.28,,,,0,6,Top,,,,,424325,,150725_163611,8.068,-128.793,-3.493,2.944,23.203,-32.467,3.16,1.43,,,,87.6,652,5.6,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,41,1,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0,-0.032
SL,7/25/15,89.9,-3.09,6.01,"Arrieta, Jake",605125,453562,field_out,hit_into_play,,,,,8,Cody Asche lines out sharply to first baseman Anthony Rizzo.,R,L,R,CHC,PHI,X,3,line_drive,0,1,2015,0.58,-0.13,-0.16,1.88,,596748,429667,2,5,Top,157.57,167.87,,,424325,,150725_162620,6.548,-130.737,-4.317,5.36,25.315,-33.016,3.59,1.62,168,103.3,9,88.7,,5.7,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,0.807,0.789,0,1,0,0,4,37,2,Slider,0,3,3,0,3,0,3,0,Infield shift,Standard,,0.022,-0.362
CU,7/25/15,77.9,-3.09,6.43,"Arrieta, Jake",605125,453562,,called_strike,,,,,4,Cody Asche lines out sharply to first baseman Anthony Rizzo.,R,L,R,CHC,PHI,S,,,0,0,2015,1.03,-1.34,-0.51,2.76,,596748,429667,2,5,Top,,,,,424325,,150725_162559,3.981,-113.498,1.713,7.89,23.71,-44.076,3.47,1.58,,,,76.6,2457,5.9,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,37,1,Curveball,0,3,3,0,3,0,3,0,Infield shift,Standard,,0,-0.066
SI,7/25/15,95.7,-2.64,6.17,"Arrieta, Jake",434563,453562,strikeout,called_strike,,,,,3,Carlos Ruiz called out on strikes.,R,R,R,CHC,PHI,S,2,,2,2,2015,-1.17,0.89,0.77,3.02,,596748,429667,1,5,Top,,,,,424325,,150725_162510,12.577,-138.671,-5.016,-17.625,28.689,-19.982,3.2,1.47,,,,95,2301,6.2,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,0,1,0,0,,36,5,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0.021,-0.413
CU,7/25/15,81.3,-3.05,6.1,"Arrieta, Jake",434563,453562,,blocked_ball,,,,,14,Carlos Ruiz called out on strikes.,R,R,R,CHC,PHI,B,,,1,2,2015,0.75,-1.35,0.78,-0.03,,596748,429667,1,5,Top,,,,,424325,,150725_162426,7.75,-118,-4.726,5.128,26.058,-43.685,3.27,1.5,,,,79.9,2699,6.1,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,36,4,Curveball,0,3,3,0,3,0,3,0,Standard,Standard,,0,0.069
SL,7/25/15,92.1,-2.9,5.97,"Arrieta, Jake",434563,453562,,ball,,,,,14,Carlos Ruiz called out on strikes.,R,R,R,CHC,PHI,B,,,0,2,2015,0.5,0.22,1.11,1.36,,596748,429667,1,5,Top,,,,,424325,,150725_162406,9.889,-133.713,-6.889,3.96,26.279,-28.353,3.2,1.47,,,,91.1,521,5.9,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,36,3,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0,0.041
SI,7/25/15,94.7,-2.82,6.13,"Arrieta, Jake",434563,453562,,foul,,,,,11,Carlos Ruiz called out on strikes.,R,R,R,CHC,PHI,S,,,0,1,2015,-1.07,0.83,-0.83,2.98,,596748,429667,1,5,Top,,,,,424325,,150725_162334,8.186,-137.5,-4.717,-15.189,28.943,-20.929,3.2,1.47,,,,94.2,2279,6.2,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,36,2,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0,-0.089
FF,7/25/15,95.8,-2.83,5.97,"Arrieta, Jake",434563,453562,,called_strike,,,,,8,Carlos Ruiz called out on strikes.,R,R,R,CHC,PHI,S,,,0,0,2015,-0.91,1.27,-0.03,1.88,,596748,429667,1,5,Top,,,,,424325,,150725_162220,10.227,-138.79,-8.607,-13.85,30.445,-14.294,3.25,1.53,,,,94.8,2258,6.1,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,36,1,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,0,-0.068
SI,7/25/15,96.1,-3,6.21,"Arrieta, Jake",429667,453562,walk,ball,,,,,11,Ryan Howard walks.,R,L,R,CHC,PHI,B,,,3,0,2015,-1.18,0.96,-1.53,3.42,,596748,,1,5,Top,,,,,424325,,150725_162142,7.125,-139.672,-4.246,-16.883,31.016,-19.039,3.81,1.79,,,,94.9,2245,5.9,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,0.7,1,0,0,,35,4,Sinker,0,3,3,0,3,0,3,0,Infield shift,Standard,,-0.007,0.11
SI,7/25/15,95.8,-3.11,6.14,"Arrieta, Jake",429667,453562,,ball,,,,,11,Ryan Howard walks.,R,L,R,CHC,PHI,B,,,2,0,2015,-0.99,0.73,-1.92,3.37,,596748,,1,5,Top,,,,,424325,,150725_162124,5.821,-139.291,-3.556,-14.01,32.111,-22.216,3.81,1.79,,,,94.8,2263,6.1,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,35,3,Sinker,0,3,3,0,3,0,3,0,Infield shift,Standard,,0,0.056
SL,7/25/15,90.5,-2.99,6.03,"Arrieta, Jake",429667,453562,,ball,,,,,14,Ryan Howard walks.,R,L,R,CHC,PHI,B,,,1,0,2015,0.55,0,1.59,1.87,,596748,,1,5,Top,,,,,424325,,150725_162013,11.116,-131.224,-4.796,4.201,24.74,-31.429,3.69,1.79,,,,89.3,,5.7,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,35,2,Slider,0,3,3,0,3,0,3,0,Infield shift,Standard,,0,0.042
SI,7/25/15,95.7,-3,6.29,"Arrieta, Jake",429667,453562,,ball,,,,,11,Ryan Howard walks.,R,L,R,CHC,PHI,B,,,0,0,2015,-1.11,1.32,-1.61,4.24,,596748,,1,5,Top,,,,,424325,,150725_161952,6.684,-139.099,-2.905,-15.711,32.188,-14.868,3.8,1.79,,,,94.8,2216,6.1,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,35,1,Sinker,0,3,3,0,3,0,3,0,Infield shift,Standard,,0,0.037
FF,7/25/15,96.3,-2.87,6.08,"Arrieta, Jake",596748,453562,double,hit_into_play,,,,,5,Maikel Franco doubles (16) on a sharp line drive to center fielder Dexter Fowler.,R,R,R,CHC,PHI,X,8,line_drive,1,2,2015,-0.87,1.16,0.27,2.37,,,,1,5,Top,100.6,57.57,,,424325,,150725_161903,11.117,-139.584,-7.404,-13.536,28.576,-15.761,3.35,1.49,351,106.8,15,95.3,2201,6,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,0.66,0.78,1.25,1,1,1,5,34,4,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,-0.022,0.471
SI,7/25/15,95.6,-2.73,6.17,"Arrieta, Jake",596748,453562,,ball,,,,,12,Maikel Franco doubles (16) on a sharp line drive to center fielder Dexter Fowler.,R,R,R,CHC,PHI,B,,,0,2,2015,-0.8,1.03,1.37,3.67,,,,1,5,Top,,,,,424325,,150725_161844,13.639,-138.514,-3.487,-13.041,28.21,-18.493,3.3,1.5,,,,94.5,2180,5.9,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,34,3,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0,0.013
CH,7/25/15,90.1,-3.15,6.06,"Arrieta, Jake",596748,453562,,foul,,,,,6,Maikel Franco doubles (16) on a sharp line drive to center fielder Dexter Fowler.,R,R,R,CHC,PHI,S,,,0,1,2015,-1.4,0.04,0.36,2.47,,,,1,5,Top,,,,,424325,,150725_161820,12.648,-130.689,-3.173,-18.52,28.649,-31.279,3.35,1.49,,,,89.2,1782,6.3,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,34,2,Changeup,0,3,3,0,3,0,3,0,Standard,Standard,,0,-0.035
SL,7/25/15,89.2,-3.12,6.23,"Arrieta, Jake",596748,453562,,called_strike,,,,,3,Maikel Franco doubles (16) on a sharp line drive to center fielder Dexter Fowler.,R,R,R,CHC,PHI,S,,,0,0,2015,0.43,-0.12,0.49,2.88,,,,1,5,Top,,,,,424325,,150725_161807,8.67,-129.689,-2.114,3.1,25.182,-33.314,3.22,1.49,,,,88.1,2544,5.8,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,34,1,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0,-0.025
SL,7/25/15,88.7,-3.14,6.27,"Arrieta, Jake",546318,453562,field_out,hit_into_play,,,,,2,"Odubel Herrera grounds out, first baseman Anthony Rizzo to pitcher Jake Arrieta.",R,L,R,CHC,PHI,X,3,ground_ball,0,0,2015,0.42,-0.08,0.11,2.83,,,,0,5,Top,155.14,166.66,,,424325,,150725_161724,7.689,-129.032,-2.381,3.196,23.939,-32.824,3.31,1.6,23,89.9,-6,87.7,2451,5.6,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,0.227,0.214,0,1,0,0,2,33,1,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.011,-0.224
SI,7/25/15,96.1,-3.18,6.03,"Arrieta, Jake",514917,453562,strikeout,swinging_strike,,,,,13,Cesar Hernandez strikes out swinging.,R,L,R,CHC,PHI,S,2,,2,2,2015,-1.03,0.9,-1.58,1.94,,502126,,2,4,Top,,,,,424325,,150725_160721,7.098,-139.52,-7.812,-14.853,31.222,-19.046,3.29,1.53,,,,95.6,2319,6.3,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,0,1,0,0,,29,5,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0.019,-0.248
SI,7/25/15,96.2,-2.91,5.97,"Arrieta, Jake",514917,453562,,ball,,,,,14,Cesar Hernandez strikes out swinging.,R,L,R,CHC,PHI,B,,,1,2,2015,-1.16,1.04,1.02,1.91,,502126,,2,4,Top,,,,,424325,,150725_160657,14.088,-139.087,-7.897,-18.402,35.977,-17.274,3.19,1.39,,,,94.2,2247,6,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,29,4,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0,0.036
SL,7/25/15,89.9,-3.07,6.03,"Arrieta, Jake",514917,453562,,foul_tip,,,,,14,Cesar Hernandez strikes out swinging.,R,L,R,CHC,PHI,S,,,1,1,2015,0.7,-0.23,0.19,1.13,,502126,,2,4,Top,,,,,424325,,150725_160631,7.138,-130.703,-6.046,6.33,29.153,-33.708,3.29,1.53,,,,88.2,,5.6,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,29,3,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0,-0.072
CU,7/25/15,81.6,-3.17,6.47,"Arrieta, Jake",514917,453562,,ball,,,,,11,Cesar Hernandez strikes out swinging.,R,L,R,CHC,PHI,B,,,0,1,2015,0.94,-1.4,-1.55,2.42,,502126,,2,4,Top,,,,,424325,,150725_160611,1.993,-118.791,0.29,8.335,24.803,-45.517,3.16,1.42,,,,80.2,2769,5.7,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,29,2,Curveball,0,3,3,0,3,0,3,0,Standard,Standard,,0,0.028
SL,7/25/15,90.6,-3.03,6,"Arrieta, Jake",514917,453562,,swinging_strike,,,,,14,Cesar Hernandez strikes out swinging.,R,L,R,CHC,PHI,S,,,0,0,2015,0.53,-0.27,0.61,1.03,,502126,,2,4,Top,,,,,424325,,150725_160550,8.653,-131.587,-6.367,4.374,26.084,-34.196,3.29,1.53,,,,89.3,,5.7,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,29,1,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0,-0.048
,7/25/15,95.4,,,"Arrieta, Jake",430935,453562,sac_bunt,hit_into_play,,,,,,"Cole Hamels out on a sacrifice bunt, catcher David Ross to second baseman Addison Russell.   Domonic Brown to 2nd.",R,L,R,CHC,PHI,X,2,ground_ball,0,0,2015,,,,,,,502126,1,4,Top,131.51,195.14,,,424325,,,,,,,,,,,,,,,2168,6,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,,,,0,,0,0,,28,1,,0,3,3,0,3,0,3,0,Strategic,Standard,,0.009,-0.143
SI,7/25/15,97.1,-2.86,6.14,"Arrieta, Jake",502126,453562,single,hit_into_play,,,,,7,Domonic Brown singles on a sharp ground ball to left fielder Chris Denorfia.,R,L,R,CHC,PHI,X,7,ground_ball,2,1,2015,-1.09,0.85,-0.66,2.39,,,,1,4,Top,86.05,100.6,,,424325,,150725_160427,9.06,-140.856,-6.906,-16.329,31.87,-19.668,3.73,1.82,22,98.9,-6,97.1,2271,6.7,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,0.32,0.296,0.9,1,1,0,2,27,4,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,-0.013,0.229
CU,7/25/15,82.6,-3.12,6.17,"Arrieta, Jake",502126,453562,,ball,,,,,13,Domonic Brown singles on a sharp ground ball to left fielder Chris Denorfia.,R,L,R,CHC,PHI,B,,,1,1,2015,0.69,-1.25,-0.77,0.36,,,,1,4,Top,,,,,424325,,150725_160409,4.359,-120.085,-4.633,5.839,22.455,-43.524,3.69,1.81,,,,81.4,2631,5.7,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,27,3,Curveball,0,3,3,0,3,0,3,0,Standard,Standard,,0,0.031
CH,7/25/15,90.2,-3.29,6.1,"Arrieta, Jake",502126,453562,,ball,,,,,11,Domonic Brown singles on a sharp ground ball to left fielder Chris Denorfia.,R,L,R,CHC,PHI,B,,,0,1,2015,-1.31,0.28,-2.29,3.61,,,,1,4,Top,,,,,424325,,150725_160351,5.721,-131.333,-0.944,-16.153,22.848,-28.978,3.73,1.82,,,,90.1,1892,6,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,27,2,Changeup,0,3,3,0,3,0,3,0,Standard,Standard,,0,0.017
SI,7/25/15,95.8,-2.99,6.12,"Arrieta, Jake",502126,453562,,foul,,,,,4,Domonic Brown singles on a sharp ground ball to left fielder Chris Denorfia.,R,L,R,CHC,PHI,S,,,0,0,2015,-0.8,0.85,-0.62,2.77,,,,1,4,Top,,,,,424325,,150725_160331,8.746,-139.151,-5.537,-12.234,30.82,-20.252,3.73,1.82,,,,94.6,2303,5.9,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,27,1,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0,-0.025
SL,7/25/15,91.6,-3.26,6.16,"Arrieta, Jake",520471,453562,field_out,hit_into_play,,,,,11,"Freddy Galvis grounds out, shortstop Starlin Castro to first baseman Anthony Rizzo.",R,L,R,CHC,PHI,X,6,ground_ball,1,2,2015,0.36,0.07,-1.27,2.33,,,,0,4,Top,113.33,154.54,,,424325,,150725_160254,4.61,-133.278,-4.38,3.582,22.336,-30.83,3.15,1.43,56,90.4,0,90.7,2499,5.5,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,0.34,0.306,0,1,0,0,2,26,4,Slider,0,3,3,0,3,0,3,0,Standard,Standard,,0.012,-0.165
CU,7/25/15,81.5,-2.85,6.35,"Arrieta, Jake",520471,453562,,ball,,,,,14,"Freddy Galvis grounds out, shortstop Starlin Castro to first baseman Anthony Rizzo.",R,L,R,CHC,PHI,B,,,0,2,2015,0.97,-1.67,0.68,0.33,,,,0,4,Top,,,,,424325,,150725_160232,6.59,-118.425,-3.942,7.641,24.207,-47.044,3.22,1.43,,,,80.1,2738,5.8,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,26,3,Curveball,0,3,3,0,3,0,3,0,Standard,Standard,,0,0.018
SI,7/25/15,93.7,-2.91,6.28,"Arrieta, Jake",520471,453562,,swinging_strike,,,,,11,"Freddy Galvis grounds out, shortstop Starlin Castro to first baseman Anthony Rizzo.",R,L,R,CHC,PHI,S,,,0,1,2015,-0.77,0.71,-0.46,3.54,,,,0,4,Top,,,,,424325,,150725_160211,8.687,-136.127,-3.178,-11.217,24.874,-22.907,3.15,1.43,,,,93.3,2254,6,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,26,2,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0,-0.046
SI,7/25/15,92.9,-3.02,6.29,"Arrieta, Jake",520471,453562,,missed_bunt,,,,,11,"Freddy Galvis grounds out, shortstop Starlin Castro to first baseman Anthony Rizzo.",R,L,R,CHC,PHI,S,,,0,0,2015,-1.02,0.85,-0.86,3.67,,,,0,4,Top,,,,,424325,,150725_160152,8.416,-135.108,-2.983,-14.056,26.641,-21.502,3.15,1.43,,,,92,2321,5.8,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,26,1,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0,-0.032
SI,7/25/15,95.3,-2.88,6.14,"Arrieta, Jake",605125,453562,field_out,hit_into_play,,,,,8,"Cody Asche grounds out, second baseman Addison Russell to first baseman Anthony Rizzo.",R,L,R,CHC,PHI,X,4,ground_ball,0,0,2015,-0.59,0.76,-0.24,1.96,,434563,,2,3,Top,158.78,164.23,,,424325,,150725_155226,8.955,-138.266,-7.569,-9.5,30.211,-21.163,3.59,1.62,,82.9,-21,94.5,2310,6.1,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,0.08,0.076,0,1,0,0,2,22,1,Sinker,0,3,3,0,3,0,3,0,Infield shift,Standard,,0.021,-0.305
FF,7/25/15,96,-2.72,6.23,"Arrieta, Jake",434563,453562,double,hit_into_play,,,,,3,Carlos Ruiz doubles (10) on a line drive to right fielder Jorge Soler.,R,R,R,CHC,PHI,X,9,line_drive,2,0,2015,-0.64,1.01,0.67,3.24,,,,2,3,Top,221.2,107.87,,,424325,,150725_155056,11.278,-139.221,-4.855,-10.761,32.04,-18.389,3.2,1.47,298,93.7,27,94.8,2143,6.1,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,0.16,0.22,1.25,1,1,1,3,21,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,,-0.014,0.169
SI,7/25/15,95.1,-2.78,6.24,"Arrieta, Jake",434563,453562,,ball,,,,,12,Carlos Ruiz doubles (10) on a line drive to right fielder Jorge Soler.,R,R,R,CHC,PHI,B,,,1,0,2015,-1,1.24,0.49,3.57,,,,2,3,Top,,,,,424325,,150725_155043,11.715,-137.91,-4.351,-15.27,31.54,-15.792,3.33,1.56,,,,93.9,2201,6.1,415110,453562,424325,519203,608365,592178,516770,456121,451594,624585,50,,,,,,,,21,2,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,,0,0.025
